date,source,review,new_reviews,rating,sentiment,review_len,word_count
2020,google_reviews,"Universal Studio menjadi salah satu destinasi wisata yang populer di Singapura. Tempat ini begitu terkenal dengan bola dunia Universal Studio yang sungguh ikonik. Oleh karena itu, para wisatawan yang berkunjung ke Singapura banyak yang …LengkapnyaUniversal Studio menjadi salah satu destinasi wisata yang populer di Singapura. Tempat ini begitu terkenal dengan bola dunia Universal Studio yang sungguh ikonik. Oleh karena itu, para wisatawan yang berkunjung ke Singapura banyak yang mengunjungi tempat ini sekadar untuk berfoto di bola dunia.Sebenarnya banyak wahana permainan di sini, tapi sering pula kita menjumpai banyak wisatawan yang hanya sekadar berfoto di sini. 😁Bagaimana cara ke tempat ini? Jika Anda sudah keluar dari Imigrasi di Harbour Front, Anda tinggal keluar lalu sisiran jalan menuju Sentosa. Akan ada petunjuk arah menuju Universal Studio. Akan tetapi, jika Anda merasa capek untuk berjalan kaki, Anda bisa naik Monorel melalui Stasiun di Vivo City dengan membayar 4 dollar Singapura. Selamat mengeksplore tempat ini ya..|Universal Studio menjadi salah satu destinasi wisata yang populer di Singapura. Tempat ini begitu terkenal dengan bola dunia Universal Studio yang sungguh ikonik. Oleh karena itu, para wisatawan yang berkunjung ke Singapura banyak yang mengunjungi tempat ini sekadar untuk berfoto di bola dunia.Sebenarnya banyak wahana permainan di sini, tapi sering pula kita menjumpai banyak wisatawan yang hanya sekadar berfoto di sini. 😁Bagaimana cara ke tempat ini? Jika Anda sudah keluar dari Imigrasi di Harbour Front, Anda tinggal keluar lalu sisiran jalan menuju Sentosa. Akan ada petunjuk arah menuju Universal Studio. Akan tetapi, jika Anda merasa capek untuk berjalan kaki, Anda bisa naik Monorel melalui Stasiun di Vivo City dengan membayar 4 dollar Singapura. Selamat mengeksplore tempat ini ya..",iya universal studio salah destinasi wisata populer singapura kenal,10,positive,67,9
2019,google_reviews,"Universal studios Singapore...lumayan seru biarpun gak seseru US Japan.gak sombong loh..cuma pendapat aja. Beneran loh.. lumayan lah USS, panasnya jg mantap.(😀kan deket pantai)",universal studios singapore lumayan seru biarpun seru japangak sombong loh beneran loh lumayan uss panas mantap nyengir kan deket pantai,8,positive,136,20
2020,google_reviews,"Universal Studios Singapore dibuka pada bulan Januari 2010, merupakan wahana bermain Universal Studios yang pertama kali dibuka di wilayah Asia Tenggara, dan merupakan yang kedua di wilayah Asia setelah Universal Studios Japan. Taman …LengkapnyaUniversal Studios Singapore dibuka pada bulan Januari 2010, merupakan wahana bermain Universal Studios yang pertama kali dibuka di wilayah Asia Tenggara, dan merupakan yang kedua di wilayah Asia setelah Universal Studios Japan. Taman bermain bertema film-film terkenal Hollywood produksi Universal Studios ini berlokasi di Pulau Sentosa, Singapura.Ada beberapa wahana yang telah dibuka, al. The Lost World, Far and Away, New York, Sci-Fi City, Hollywood Boulevard, Madagascar, Ancient Egypt.Taman ini juga dilengkapi 30 restoran dan konter makanan, serta 20 kios cendera mata. harga tiket mulai S$ 32 (untuk tiket manula), S$ 48 (anak-anak) S$ 66 (tiket satu hari dewasa) hingga S$ 118 (dewasa, untuk 2 hari kunjungan). Beberapa fasilitas hotel, termasuk Hard Rock Hotel, tersedia di sekitar lokasi wisata berkelas dunia ini.|Universal Studios Singapore dibuka pada bulan Januari 2010, merupakan wahana bermain Universal Studios yang pertama kali dibuka di wilayah Asia Tenggara, dan merupakan yang kedua di wilayah Asia setelah Universal Studios Japan. Taman bermain bertema film-film terkenal Hollywood produksi Universal Studios ini berlokasi di Pulau Sentosa, Singapura.Ada beberapa wahana yang telah dibuka, al. The Lost World, Far and Away, New York, Sci-Fi City, Hollywood Boulevard, Madagascar, Ancient Egypt.Taman ini juga dilengkapi 30 restoran dan konter makanan, serta 20 kios cendera mata. harga tiket mulai S$ 32 (untuk tiket manula), S$ 48 (anak-anak) S$ 66 (tiket satu hari dewasa) hingga S$ 118 (dewasa, untuk 2 hari kunjungan). Beberapa fasilitas hotel, termasuk Hard Rock Hotel, tersedia di sekitar lokasi wisata berkelas dunia ini.",universal studios singapore buka januari 2010 rupa wahana main,10,positive,62,9
2017,google_reviews,pulau hiburan bagi pelancong... sangat bagus dan indah dan melihat festival sendratari di pantai yang cantik..,pulau hibur lancong bagus indah lihat festival seni drama tari pantai cantik,10,positive,76,12
2020,google_reviews,Tempat favourite anak - anak kalau sedang liburan di Singapore. Semoga wahana nya terus bertambah dan ganti yang sudah usang.,favourite anak anak libur singapore moga wahana ganti usang,10,positive,59,9
2017,google_reviews,"SERUU ASYIK KERENN!!! Gak akan bosen deh kalo kesini. Pokoknya kalo keaini itu wajib naik wahana Coaster Galactica, Mummy, Transformers, Yang kalo di indo itu Niagara tapi aku lupa namanya, Shrek, All Jurassic Park dan masih banyak lagi deh!!!",seruu asyik kerenn bosen deh kesini pokok ain wajib wahana coaster galactica mummy transformers indo niagara lupa nama shrek jurassic park deh,10,positive,142,22
2020,google_reviews,"Taman hiburan yg lengkap di singapore walaupun terasa mahal wahananya, tapi terasa puas",taman hibur lengkap singapore asa mahal wahana asa puas,10,positive,55,9
2020,google_reviews,Tempat yg ga pernah sepi. Selalu antri panjang untuk masuk. Ada tempat makan di bawah. Ada kasino juga disini.,sepi antri masuk makan kasino,6,neutral,29,5
2019,google_reviews,"ada beberapa cara jika anda ingin berkunjung ke sini, diantaranya menggunakan taxi, taxi online , Berjalan kaki, atau menggunakan monorail.",kunjung taxi taxi online jalan kaki monorail,10,neutral,44,7
2018,google_reviews,"Sumpah keren abis, siapkan waktu 1 hari buat disini. Luar dan dalam gila-gilaan gak ada habisnya buat foto2..",sumpah keren habis 1 dalam gilagilaan habis foto2,10,positive,49,8
2020,google_reviews,Awesome place. Semua permainan keren bgt tapi Transformer ride nya juara.,awesome place main keren banget transformer ride juara,10,positive,54,8
2018,google_reviews,Pengalaman luar biasa dg berbagai wahana permainan yg menantang terutama Transformers.,alam dg wahana main tantang utama transformers,10,positive,46,7
2020,google_reviews,"Biaya masuk kesini bervariasi, kalian bisa membeli tiket masuk via aplikasi marketpalce seperti tokopedia atau melalui KLOOK, harga sekitar 700-800rb rupiah. Tapi jangan lewatkan berfoto didepan universal globe.",biaya masuk kesini variasi beli tiket masuk aplikasi marketpalce tokopedia klook harga 700 800 rb rupiah foto universal globe,10,neutral,125,19
2020,google_reviews,Suka sekali kesini...kalau kamu ke Singapore..kudu bgt kesini.....semoga suatu saat aku bs kesini lg...aminnn,suka kesini singapore banget kesini moga kesini aminnn,10,positive,54,8
2018,google_reviews,"Tempat bagus, ya sedikit mirip mirip dufan tapi disini lebih bavus plus safety nya oke lah gue paling kesel ama mumy,, gue di boongin huft",bagus iya mirip mirip dufan bavus safety oke kesel mumy boongin keluh,8,positive,69,12
2020,google_reviews,"Sangat mengesankan dan mengagumkan, wisata paling popular dan paling menawan yang pernah saya kunjungi",kesan kagum wisata popular tawan kunjung,10,positive,40,6
2020,google_reviews,"Tempat rekresi yg berasa di sentosa,tempat wisata yg ramai. Banyak turis yg kesini. Untuk makanan dari luar dilarang dibawa masuk. Semua wahana rata-rata harus ngantri 30 menit. Tapi overall bagus untuk dikunjungi.",rekresi asa sentosa wisata ramai turis kesini makan larang bawa masuk wahana ratarata antri 30 menit bagus kunjung,8,positive,114,18
2022,google_reviews,Seruuu Gaeeessss Meegilan...,seruuu gaeeessss meegilan,10,neutral,25,3
2019,google_reviews,"Jika anda tidak mempunyai budget yang cukup untuk masuk ke dalam,anda bisa jalan-jalan dan menikmati suasana luar yang juga banyak spot untuk berfoto...",budget masuk dalam jalanjalan nikmat suasana spot foto,10,positive,54,8
2020,google_reviews,"Wahana yg menyenangkan...Ada untuk setiap usia...Nonton dgn 3D dan semua lengkap. …LengkapnyaWahana yg menyenangkan...Ada untuk setiap usia...Nonton dgn 3D dan semua lengkap.Bahkan sampai wahana yg uji nyalii.Untuk yg lemah jantung, jangan coba² naik RCTR yaa..Bisa pingsan sampai bawah.Hahah|Wahana yg menyenangkan...Ada untuk setiap usia...Nonton dgn 3D dan semua lengkap.Bahkan sampai wahana yg uji nyalii.Untuk yg lemah jantung, jangan coba² naik RCTR yaa..Bisa pingsan sampai bawah.Hahah",wahana senang usia nonton 3d lengkap lengkapnyawahana senang usia nonton 3d lengkapbahkan wahana uji nyaliiuntuk lemah jantung coba rctr yaa pingsan bawahhahahwahana senang usia nonton 3d lengkapbahkan wahana uji nyaliiuntuk lemah jantung coba rctr yaa pingsan bawahhahah,10,positive,271,37
2019,google_reviews,"Destinasi yang wajib dikunjungi setelah Merlion...anak-anak pasti suka... harus siap jalan kaki naik turun, ada eskalator...",destinasi wajib kunjung merlion anakanak suka jalan kaki turun eskalator,8,positive,72,10
2022,google_reviews,Tempat yg Sangat bagus untuk berlibur saya sangat suka dan puas,bagus libur suka puas,10,positive,21,4
2019,google_reviews,"Melihat tokoh film animasi sangat disukai anak-anak.. Wahana bermain yang beragam, Jurassic Park Rapids salah satu favorite kami..",lihat tokoh film animasi suka anakanak wahana main agam jurassic park rapids salah favorite,10,positive,91,14
2019,google_reviews,"Review utk Tourist Indonesia, Universal adalah tempat yg paling disukai anak2 saya sarankan utk brgkt dan tiba jam 10 pagi, biar puas maennya...n bawa payung n pake sunblock anda",review tourist indonesia universal suka anak2 saran brgkt jam 10 pagi biar puas maennya bawa payung pakai sunblock,10,positive,114,18
2020,google_reviews,"i think no one doesn't like this place. sehari bisa diselesaikan asalkan datang ke saat weekday karena antrian tidak akan selama dan sepenuh saat weekend. kalau weekend, (per wahana) antri sendiri bisa mencapai satu jam, bahkan lebih! atau, …Lengkapnyai think no one doesn't like this place. sehari bisa diselesaikan asalkan datang ke saat weekday karena antrian tidak akan selama dan sepenuh saat weekend. kalau weekend, (per wahana) antri sendiri bisa mencapai satu jam, bahkan lebih! atau, kalau mau weekend, beli fast track atau tiket express agar diprioritaskan. disarankan juga membawa botol minum sendiri, bisa diisi ulang di beberapa wahana yg menyediakan air yg dapat langsung diminum dari keran. kalau ga bawa botol juga gpp, bisa langsung minum dari kerannya juga|i think no one doesn't like this place. sehari bisa diselesaikan asalkan datang ke saat weekday karena antrian tidak akan selama dan sepenuh saat weekend. kalau weekend, (per wahana) antri sendiri bisa mencapai satu jam, bahkan lebih! atau, kalau mau weekend, beli fast track atau tiket express agar diprioritaskan. disarankan juga membawa botol minum sendiri, bisa diisi ulang di beberapa wahana yg menyediakan air yg dapat langsung diminum dari keran. kalau ga bawa botol juga gpp, bisa langsung minum dari kerannya juga",nt place selesai weekday antri sepenuh weekend weekend wahana antri capai jam lengkapnyai nt place selesai weekday antri sepenuh weekend weekend wahana antri capai jam weekend beli fast track tiket express prioritas saran bawa botol minum isi ulang wahana sedia air minum keran bawa botol minum keran nt place selesai weekday antri sepenuh weekend weekend wahana antri capai jam weekend beli fast track tiket express prioritas saran bawa botol minum isi ulang wahana sedia air minum keran bawa botol minum keran,10,positive,511,81
2019,google_reviews,Harus datang dari pagi untuk bisa menikmati semua wahananya.. hindari musim liburan karena akan terlalu ramai dan memperpanjang antrian tiap wahana..,pagi nikmat wahana hindar musim libur ramai antri wahana,10,positive,56,9
2019,google_reviews,"Jika datang pas liburan bakal kewalahan ngantri setiap permainan,  pilih waktu yang tepat kalo mau kesana..  Tapi kalo seneng keramean mungkin ga masalah,  hanya saja ga bisa ngulang ngantri main lagi kalo pengen ulang.. Ngantrinya aja bisa sejaman..  Harga masuk lumayan mahal tapi worth it",pas libur kewalahan antri main pilih kesana neng keramean mungkin ngulang antri main ken ulang ngantrinya jam harga masuk lumayan mahal worth,10,neutral,141,22
2020,google_reviews,"Tempat yang menyenangkan untuk keluarga, namun tidak disarankan saat liburan bersama dtnf kesini krn antriannya akan sangat panjang untuk menikmati wahana, bisa lebih dari 2jam untuk antri 1 wahana",senang keluarga saran libur dtnf kesini antri nikmat wahana 2jam antri 1 wahana,10,positive,79,13
2019,google_reviews,"For indonesian people :Saya baru pertama kali kesini kesan pesannya : …LengkapnyaFor indonesian people :Saya baru pertama kali kesini kesan pesannya :1. Lebih baik bawa minum sendiri,  karna kalo beli disana 6.5 SGD = IDR 70.000 bisa isi ulang di setiap antrian wahana.2. Bagi yg muslim bisa makan di dalam.  Banyak makanan halal disini... bisa searching di google...  Bisa juga makan di foodrepublic nya juga lebih murah (makanan chicken roasted,  Hainan dll) atau lebih baik lagi membawa makan dari penginapan...3. Ada tempat solat (prayer room)  di belakang wahana galactica...4. Ada wahana (jurrasic world) yg memang bisa buat baju basah,  kalo disana disediakan jas hujan/ponco cuma harga nya 5 SGD = IDR 60.000... Ada area pengering badan dan harganya 5 SGD juga Lebih baik bawa ponco sendiri / memang bisa beli disana juga....5. Biasakan tiket masuk di print dan di simpan di hp karna scan kadang tidak bisa di kertas/di hp jadi jaga2 untuk alternatif...|For indonesian people :Saya baru pertama kali kesini kesan pesannya :1. Lebih baik bawa minum sendiri,  karna kalo beli disana 6.5 SGD = IDR 70.000 bisa isi ulang di setiap antrian wahana.2. Bagi yg muslim bisa makan di dalam.  Banyak makanan halal disini... bisa searching di google...  Bisa juga makan di foodrepublic nya juga lebih murah (makanan chicken roasted,  Hainan dll) atau lebih baik lagi membawa makan dari penginapan...3. Ada tempat solat (prayer room)  di belakang wahana galactica...4. Ada wahana (jurrasic world) yg memang bisa buat baju basah,  kalo disana disediakan jas hujan/ponco cuma harga nya 5 SGD = IDR 60.000... Ada area pengering badan dan harganya 5 SGD juga Lebih baik bawa ponco sendiri / memang bisa beli disana juga....5. Biasakan tiket masuk di print dan di simpan di hp karna scan kadang tidak bisa di kertas/di hp jadi jaga2 untuk alternatif...",indonesian people kesini kesan pesan lengkapnyafor indonesian,10,positive,61,7
2020,google_reviews,Main ke sini tapi belom masuk ke dalamnya universal studio singapore. Tapi dari luarnya saja kita bisa melihat bahwa tempat ini ok banget buat wisata refreshing bareng keluarga.  Spot fotonya buanyak vanget. Yang suka swafoto atau bersosial …LengkapnyaMain ke sini tapi belom masuk ke dalamnya universal studio singapore. Tapi dari luarnya saja kita bisa melihat bahwa tempat ini ok banget buat wisata refreshing bareng keluarga.  Spot fotonya buanyak vanget. Yang suka swafoto atau bersosial media cocok banget ni tempat. Spot yang paling banyak buat foto ya pas di bola dunianya universal studio.|Main ke sini tapi belom masuk ke dalamnya universal studio singapore. Tapi dari luarnya saja kita bisa melihat bahwa tempat ini ok banget buat wisata refreshing bareng keluarga.  Spot fotonya buanyak vanget. Yang suka swafoto atau bersosial media cocok banget ni tempat. Spot yang paling banyak buat foto ya pas di bola dunianya universal studio.,main masuk dalam universal studio singapore lihat banget wisata refreshing bareng keluarga spot foto buanyak vanget suka swafoto sosial lengkapnyamain masuk dalam universal studio singapore lihat banget wisata refreshing bareng keluarga spot foto buanyak vanget suka swafoto sosial media cocok banget spot foto iya pas bola dunia universal studiomain masuk dalam universal studio singapore lihat banget wisata refreshing bareng keluarga spot foto buanyak vanget suka swafoto sosial media cocok banget spot foto iya pas bola dunia universal studio,10,positive,546,78
